subplot_id,nested_subplot,tag,species,dbh_mm,date,notes
B02W,4,1780,ACPE,19.6,2021-06-22,NA
B02W,6,4077,FAGR,29.25,2021-06-22,NA
B02W,6,4138,FAGR,42.75,2021-06-22,NA
B02W,8,4082,FAGR,52.85,2021-06-22,NA
B02W,8,4081,FAGR,67.05,2021-06-22,NA
B03E,2,3259,FAGR,18,2021-06-22,NA
B03E,2,3260,AMEL,17.7,2021-06-22,NA
B03E,4,3264,QURU,61.35,2021-06-22,NA
B03E,4,3263,FAGR,20.95,2021-06-22,NA
B03E,6,3268,QURU,33.05,2021-06-22,NA
B03E,6,3269,AMEL,12.55,2021-06-22,NA
B03E,8,2133,ACSA,32.45,2021-06-22,NA
B03E,8,2129,ACSA,18.15,2021-06-22,NA
B03E,8,2130,ACSA,30.85,2021-06-22,NA
B03E,8,2132,AMEL,31.05,2021-06-22,NA
B03E,8,2131,AMEL,21.9,2021-06-22,NA
B03W,2,3274,ACRU,74.6,2021-06-22,NA
B03W,2,3275,FAGR,24.25,2021-06-22,NA
B03W,4,2003,FAGR,30.6,2021-06-22,NA
B03W,4,3277,FAGR,14.55,2021-06-22,NA
B03W,6,3281,ACPE,30.95,2021-06-22,NA
B03W,6,3278,ACRU,20.68,2021-06-22,NA
B03W,8,2061,ACPE,24.05,2021-06-22,NA
B03W,8,3282,ACPE,24.1,2021-06-22,NA
B03W,8,2060,FAGR,32.35,2021-06-22,NA
B03W,8,2062,FAGR,32.9,2021-06-22,NA
B04E,2,2263,ACPE,16.6,2021-06-22,NA
B04E,2,2262,ACPE,29.7,2021-06-22,NA
B04E,2,4117,QURU,48.05,2021-06-22,NA
B04E,4,4119,ACRU,22.8,2021-06-22,NA
B04E,4,4118,ACRU,19.15,2021-06-22,NA
B04E,6,2311,ACRU,18.6,2021-06-22,NA
B04E,6,2312,ACRU,18.8,2021-06-22,NA
B04E,8,4115,QURU,31.25,2021-06-22,NA
B04E,8,4116,FAGR,22.25,2021-06-22,NA
B04W,2,4198,ACRU,41.25,2021-06-22,NA
B04W,2,2155,ACRU,24.15,2021-06-22,NA
B04W,4,4120,ACRU,22.45,2021-06-22,NA
B04W,4,4121,QURU,42.55,2021-06-22,NA
B04W,6,2206,FAGR,16,2021-06-22,NA
B04W,6,4127,QURU,35.5,2021-06-22,NA
B04W,8,2229,ACRU,38.75,2021-06-22,needs new wire
B04W,8,2226,ACPE,34.25,2021-06-22,NA
B04W,8,2227,ACPE,23,2021-06-22,NA
B04W,8,2228,ACPE,25.55,2021-06-22,NA
C01E,2,737,PIST,47.65,2021-06-23,NA
C01E,2,736,PIST,59.6,2021-06-23,NA
C01E,4,3961,PIST,16.4,2021-06-23,NA
C01E,4,3960,PIST,63.3,2021-06-23,NA
C01E,6,3964,ACRU,34.45,2021-06-23,NA
C01E,6,3965,ACRU,15.2,2021-06-23,NA
C01E,8,806,FAGR,58.35,2021-06-23,NA
C01E,8,3967,ACRU,29.6,2021-06-23,NA
C01W,2,3945,ACRU,50.05,2021-06-23,NA
C01W,2,3946,PIST,28.05,2021-06-23,NA
C01W,4,875,PIST,27.95,2021-06-23,NA
C01W,4,876,PIST,27.7,2021-06-23,NA
C01W,6,3952,PIST,14.85,2021-06-23,NA
C01W,6,848,PIST,14.65,2021-06-23,NA
C01W,8,3956,PIST,28.9,2021-06-23,NA
C01W,8,3957,QURU,35,2021-06-23,NA
C02E,2,3983,ACRU,67.45,2021-06-23,NA
C02E,2,3984,ACPE,81.9,2021-06-23,NA
C02E,4,3986,ACPE,14.35,2021-06-23,NA
C02E,4,3987,PIST,21.7,2021-06-23,NA
C02E,6,1101,PIST,24.3,2021-06-23,NA
C02E,6,1102,PIST,23.25,2021-06-23,NA
C02E,8,3991,ACPE,29.45,2021-06-23,NA
C02E,8,3994,PIST,12.7,2021-06-23,NA
C02W,2,3971,AMEL,23.5,2021-06-23,NA
C02W,2,3972,ACPE,54.15,2021-06-23,NA
C02W,4,3975,PIST,23.75,2021-06-23,NA
C02W,4,3973,FAGR,42.2,2021-06-23,NA
C02W,6,931,ACRU,17.2,2021-06-23,NA
C02W,6,934,ACPE,14.1,2021-06-23,NA
C02W,8,901,ACRU,62.6,2021-06-23,NA
C02W,8,3978,FAGR,33.95,2021-06-23,NA
C03E,2,1272,ACPE,28.5,2021-06-23,NA
C03E,2,1273,ACPE,32.45,2021-06-23,NA
C03E,2,1274,ACPE,15.7,2021-06-23,NA
C03E,4,3180,PIST,46.6,2021-06-23,NA
C03E,4,1306,PIST,40.3,2021-06-23,NA
C03E,6,1332,PIST,16.35,2021-06-23,NA
C03E,6,1333,PIST,31.85,2021-06-23,NA
C03E,8,3184,ACPE,24.75,2021-06-23,NA
C03E,8,3185,ACPE,16.4,2021-06-23,NA
C03W,2,1166,PIST,73.65,2021-06-23,NA
C03W,2,3166,ACPE,6/23/21,MIA,NA
C03W,4,1198,FAGR,85.9,2021-06-23,NA
C03W,4,3169,ACPE,12.95,2021-06-23,NA
C03W,6,3173,ACPE,24.85,2021-06-23,NA
C03W,6,3177,ACPE,78.6,2021-06-23,NA
C03W,8,3178,ACPE,22.2,2021-06-23,NA
C03W,8,3174,FAGR,73.8,2021-06-23,NA
C04E,2,3329,ACPE,13.75,2021-06-23,NA
C04E,2,3332,PIST,22.45,2021-06-23,NA
C04E,4,3336,ACRU,61.65,2021-06-23,NA
C04E,4,3337,PIST,28.1,2021-06-23,NA
C04E,6,1515,PIST,16.45,2021-06-23,NA
C04E,6,3341,PIST,24.3,2021-06-23,NA
C04E,8,3345,PIST,31.05,2021-06-23,NA
C04E,8,3346,PIST,18.4,2021-06-23,NA
C04W,2,3312,ACRU,60.95,2021-06-23,NA
C04W,2,3315,PIST,14.65,2021-06-23,NA
C04W,4,3319,FAGR,49.05,2021-06-23,NA
C04W,4,3320,FAGR,49.75,2021-06-23,NA
C04W,6,3324,PIST,18.6,2021-06-23,NA
C04W,6,3325,PIST,12.1,2021-06-23,NA
C04W,8,1451,ACRU,35.25,2021-06-23,NA
C04W,8,3328,PIST,32.65,2021-06-23,NA
D01E,2,647,ACRU,68.1,2021-06-23,NA
D01E,2,648,ACRU,57.05,2021-06-23,NA
D01E,2,649,ACRU,27.3,2021-06-23,NA
D01E,4,667,FAGR,70.6,2021-06-23,NA
D01E,4,668,FAGR,70.4,2021-06-23,NA
D01E,6,689,PIST,16.55,2021-06-23,NA
D01E,6,3215,PIST,22.3,2021-06-23,NA
D01E,8,3218,PIST,20.4,2021-06-23,NA
D01E,8,3219,PIST,39.9,2021-06-23,NA
D01W,2,3222,PIRE,34.75,2021-06-23,NA
D01W,2,3223,PIST,45.2,2021-06-23,NA
D01W,4,625,PIST,20.45,2021-06-23,NA
D01W,4,3224,PIST,19.9,2021-06-23,NA
D01W,6,3225,PIST,39.85,2021-06-23,NA
D01W,6,3228,POGR,48.7,2021-06-23,NA
D01W,8,591,PIST,77.95,2021-06-23,NA
D01W,8,3229,PIST,36.6,2021-06-23,NA
D02E,2,3283,ACRU,28,2021-06-23,NA
D02E,2,3285,PIST,24.95,2021-06-23,NA
D02E,4,325,PIST,21.3,2021-06-23,NA
D02E,4,3287,ACRU,28.6,2021-06-23,NA
D02E,6,3291,PIST,13.55,2021-06-23,NA
D02E,6,3292,PIST,16.4,2021-06-23,NA
D02E,8,3296,PIST,33.25,2021-06-23,NA
D02E,8,3293,ACRU,22.3,2021-06-23,NA
D02W,2,3234,PIST,50.6,2021-06-23,NA
D02W,2,3235,PIST,42.55,2021-06-23,NA
D02W,4,3238,PIST,19.75,2021-06-23,NA
D02W,4,3236,FAGR,27.65,2021-06-23,NA
D02W,6,259,PIST,23.15,2021-06-23,NA
D02W,6,3241,PIST,21.75,2021-06-23,NA
D02W,8,277,PIST,17.7,2021-06-23,NA
D02W,8,3244,PIST,14.15,2021-06-23,NA
D03E,2,3200,ACRU,60.15,2021-06-23,NA
D03E,2,390,FAGR,23.35,2021-06-23,NA
D03E,4,3203,ACRU,27.6,2021-06-23,NA
D03E,4,3204,ACRU,48.6,2021-06-23,NA
D03E,6,3207,PIST,22.45,2021-06-23,NA
D03E,6,3206,QURU,32.45,2021-06-23,NA
D03E,8,3211,PIRE,24.15,2021-06-23,NA
D03E,8,3212,PIST,76.1,2021-06-23,NA
D03W,2,3189,ACRU,57.65,2021-06-23,NA
D03W,2,517,PIRE,15.7,2021-06-23,NA
D03W,4,525,QURU,56.05,2021-06-23,NA
D03W,4,3191,PIST,27.95,2021-06-23,NA
D03W,6,3194,PIST,20.75,2021-06-23,NA
D03W,6,3195,PIST,16.25,2021-06-23,NA
D03W,8,580,PIST,52.1,2021-06-23,NA
D03W,8,3199,PIST,42.95,2021-06-23,NA
D04E,2,160,PIST,20.05,2021-06-23,NA
D04E,2,161,PIST,66.4,2021-06-23,NA
D04E,4,3303,PIST,25,2021-06-23,NA
D04E,4,3304,FAGR,18.75,2021-06-23,NA
D04E,6,3308,PIST,41.6,2021-06-23,NA
D04E,6,3307,PIRE,42.35,2021-06-23,NA
D04E,8,3309,PIST,28.85,2021-06-23,NA
D04E,8,3311,PIST,46.85,2021-06-23,NA
D04W,2,19,PIRE,18.55,2021-06-23,NA
D04W,2,15,PIST,43.6,2021-06-23,NA
D04W,4,80,PIST,69.75,2021-06-23,NA
D04W,4,3298,PIST,17.2,2021-06-23,NA
D04W,6,99,PIST,47.2,2021-06-23,NA
D04W,6,101,PIST,47.95,2021-06-23,NA
D04W,8,3300,PIST,16.05,2021-06-23,NA
D04W,8,123,PIST,23.45,2021-06-23,NA
A01E,2,2784,ACPE,22.4,2021-11-15,NA
A01E,2,4021,ACPE,23.15,2021-11-15,NA
A01E,4,4023,FAGR,65.95,2021-11-15,NA
A01E,4,4024,FAGR,66.45,2021-11-15,NA
A01E,6,2835,ACPE,27.65,2021-11-15,NA
A01E,6,2839,ACPE,18.8,2021-11-15,NA
A01E,6,2836,ACPE,22.9,2021-11-15,NA
A01E,6,2838,ACPE,47.95,2021-11-15,NA
A01E,6,2837,ACPE,43.8,2021-11-15,NA
A01E,8,4028,ACPE,75.5,2021-11-15,NA
A01E,8,4029,ACPE,22.15,2021-11-15,NA
A01W,2,2881,FAGR,21.95,2021-11-15,NA
A01W,2,2880,FAGR,31.15,2021-11-15,NA
A01W,4,4031,ACSA,76.25,2021-11-15,NA
A01W,4,2907,FAGR,21.75,2021-11-15,NA
A01W,6,2934,FAGR,50,2021-11-15,NA
A01W,6,4034,ACPE,55.75,2021-11-15,NA
A01W,8,4038,ACPE,30.45,2021-11-15,NA
A01W,8,4039,ACPE,35.95,2021-11-15,NA
A02E,2,3092,ACPE,43.7,2021-11-15,NA
A02E,2,3089,FAGR,10.95,2021-11-15,NA
A02E,2,3090,FAGR,19,2021-11-15,NA
A02E,2,3091,FAGR,24.7,2021-11-15,NA
A02E,2,3245,FAGR,20.95,2021-11-15,NA
A02E,4,3247,FAGR,17.7,2021-11-15,NA
A02E,4,3246,ACSA,39.85,2021-11-15,NA
A02E,6,3165,ACPE,15.6,2021-11-15,NA
A02E,6,3251,FAGR,24,2021-11-15,NA
A02E,8,3255,ACSA,63.45,2021-11-15,NA
A02E,8,3256,ACPE,15.35,2021-11-15,NA
A02W,2,3000,ACPE,17.45,2021-11-15,NA
A02W,2,3001,ACPE,27,2021-11-15,NA
A02W,4,4045,ACPE,52.25,2021-11-15,NA
A02W,4,4044,FAGR,19.7,2021-11-15,NA
A02W,6,4048,FAGR,45.9,2021-11-15,NA
A02W,6,4049,ACSA,47.85,2021-11-15,NA
A02W,8,4053,ACSA,62.7,2021-11-15,NA
A02W,8,4054,ACPE,40.4,2021-11-15,NA
A03E,2,3998,ACSA,46.85,2021-11-15,NA
A03E,2,3995,ACSA,58.85,2021-11-15,NA
A03E,4,4000,FAGR,19.9,2021-11-15,NA
A03E,4,4001,FAGR,18.6,2021-11-15,NA
A03E,6,4002,ACPE,23.35,2021-11-15,NA
A03E,6,4005,FAGR,30.8,2021-11-15,NA
A03E,8,2552,FAGR,22.55,2021-11-15,NA
A03E,8,2554,FAGR,30.25,2021-11-15,NA
A03E,8,2553,FAGR,18.6,2021-11-15,NA
A03W,2,2362,FAGR,35.25,2021-11-15,NA
A03W,2,4008,FAGR,67.85,2021-11-15,NA
A03W,4,2387,ACPE,78.85,2021-11-15,NA
A03W,4,2388,ACPE,18.45,2021-11-15,NA
A03W,6,2420,ACPE,59.55,2021-11-15,NA
A03W,6,4014,AMEL,36.3,2021-11-15,NA
A03W,8,4018,ACSA,49.35,2021-11-15,NA
A03W,8,4017,FAGR,73.6,2021-11-15,NA
A04E,2,2684,ACPE,17,2021-11-15,NA
A04E,2,4068,ACPE,12.4,2021-11-15,NA
A04E,4,4069,FAGR,53.85,2021-11-15,NA
A04E,4,4070,FAGR,43.3,2021-11-15,NA
A04E,6,2733,ACPE,18,2021-11-15,NA
A04E,6,4072,ACPE,25.7,2021-11-15,NA
A04E,8,4073,ACPE,14.4,2021-11-15,NA
A04E,8,4075,ACPE,40.7,2021-11-15,NA
A04W,2,4055,FAGR,66.35,2021-11-15,NA
A04W,2,4057,FAGR,11/15/21,MIA,NA
A04W,4,4058,FAGR,79.4,2021-11-15,NA
A04W,4,4061,FAGR,11.7,2021-11-15,NA
A04W,6,4062,FAGR,40.75,2021-11-15,NA
A04W,6,2647,FAGR,74.95,2021-11-15,NA
A04W,8,4064,FAGR,14.4,2021-11-15,NA
A04W,8,4065,FAGR,53.8,2021-11-15,NA
B01E,2,4131,QURU,42.25,2021-11-13,NA
B01E,2,4100,FAGR,47.75,2021-11-13,NA
B01E,4,4128,FAGR,19.4,2021-11-13,NA
B01E,4,4139,FAGR,27.35,2021-11-13,NA
B01E,6,4129,ACPE,21.45,2021-11-13,NA
B01E,6,4130,ACPE,23.9,2021-11-13,NA
B01E,8,1742,ACPE,31.65,2021-11-13,NA
B01E,8,1741,FAGR,29.65,2021-11-13,NA
B01W,2,1593,QURU,47.8,2021-11-13,NA
B01W,2,4132,ACPE,17.2,2021-11-13,NA
B01W,4,1592,ACSA,27.2,2021-11-13,NA
B01W,4,1594,ACSA,21.1,2021-11-13,NA
B01W,4,1595,FAGR,19.1,2021-11-13,NA
B01W,4,1591,QURU,88.9,2021-11-13,outgrew size class
B01W,6,1631,FAGR,39.8,2021-11-13,NA
B01W,6,1629,FAGR,16.1,2021-11-13,NA
B01W,6,1628,FAGR,23,2021-11-13,NA
B01W,6,1627,FAGR,13.95,2021-11-13,NA
B01W,8,1647,FAGR,15.1,2021-11-13,NA
B01W,8,1649,FAGR,15.95,2021-11-13,NA
B01W,8,4197,QURU,30.95,2021-11-13,NA
B02E,2,4085,FAGR,18.45,2021-11-13,NA
B02E,2,4086,FAGR,20.55,2021-11-13,NA
B02E,4,1884,ACPE,30.05,2021-11-13,NA
B02E,4,4088,FAGR,16.1,2021-11-13,NA
B02E,6,4133,QURU,46.35,2021-11-13,NA
B02E,6,4134,AMEL,30.45,2021-11-13,NA
B02E,8,4093,FAGR,18.95,2021-11-13,NA
B02E,8,4135,ACSA,41.75,2021-11-13,NA
B02W,2,4136,FAGR,23.8,2021-11-13,NA
B02W,2,4137,FAGR,25.75,2021-11-13,NA
B02W,4,1781,QURU,55.45,2021-11-13,NA
B02W,4,1780,ACPE,22.45,2021-11-13,NA
B02W,6,4077,FAGR,28.8,2021-11-13,NA
B02W,6,4138,FAGR,46.7,2021-11-13,NA
B02W,8,4082,FAGR,56.85,2021-11-13,NA
B02W,8,4081,FAGR,71.2,2021-11-13,NA
B03E,2,3259,FAGR,21.35,2021-11-13,NA
B03E,2,3260,AMEL,18.95,2021-11-13,NA
B03E,4,3264,QURU,63.45,2021-11-13,NA
B03E,4,3263,FAGR,22.45,2021-11-13,NA
B03E,6,3268,QURU,34.75,2021-11-13,NA
B03E,6,3269,AMEL,13.95,2021-11-13,NA
B03E,8,2133,ACSA,34.15,2021-11-13,NA
B03E,8,2129,ACSA,17.95,2021-11-13,NA
B03E,8,2130,ACSA,30.95,2021-11-13,NA
B03E,8,2132,AMEL,30.75,2021-11-13,NA
B03E,8,2131,AMEL,21.85,2021-11-13,NA
B03W,2,3274,ACRU,75.9,2021-11-13,NA
B03W,2,3275,FAGR,25.45,2021-11-13,NA
B03W,4,2003,FAGR,32.95,2021-11-13,NA
B03W,4,3277,FAGR,16.4,2021-11-13,NA
B03W,6,3281,ACPE,35.95,2021-11-13,NA
B03W,6,3278,ACRU,24.3,2021-11-13,NA
B03W,8,2061,ACPE,26.7,2021-11-13,NA
B03W,8,3282,ACPE,27.4,2021-11-13,NA
B03W,8,2060,FAGR,35.4,2021-11-13,NA
B03W,8,2062,FAGR,36.95,2021-11-13,NA
B04E,2,2263,ACPE,18.8,2021-11-13,NA
B04E,2,2262,ACPE,30,2021-11-13,NA
B04E,2,4117,QURU,50.45,2021-11-13,NA
B04E,4,4119,ACRU,22.8,2021-11-13,NA
B04E,4,4118,ACRU,19.4,2021-11-13,NA
B04E,6,2311,ACRU,19.2,2021-11-13,NA
B04E,6,2312,ACRU,19.25,2021-11-13,NA
B04E,8,4115,QURU,32.4,2021-11-13,NA
B04E,8,4116,FAGR,22.55,2021-11-13,NA
B04W,2,4198,ACRU,49.5,2021-11-13,NA
B04W,2,2155,ACRU,35.45,2021-11-13,NA
B04W,4,4120,ACRU,23.05,2021-11-13,NA
B04W,4,4121,QURU,42.95,2021-11-13,NA
B04W,6,2206,FAGR,17.7,2021-11-13,NA
B04W,6,4127,QURU,35.45,2021-11-13,NA
B04W,8,2229,ACRU,40.8,2021-11-13,NA
B04W,8,2226,ACPE,37.7,2021-11-13,NA
B04W,8,2227,ACPE,24.95,2021-11-13,NA
B04W,8,2228,ACPE,28.1,2021-11-13,NA
C01E,2,737,PIST,47.5,2021-11-12,NA
C01E,2,736,PIST,59.9,2021-11-12,NA
C01E,4,3961,PIST,16.35,2021-11-12,NA
C01E,4,3960,PIST,63.9,2021-11-12,NA
C01E,6,3964,ACRU,34.9,2021-11-12,NA
C01E,6,3965,ACRU,14.55,2021-11-12,NA
C01E,8,806,FAGR,53.5,2021-11-12,NA
C01E,8,3967,ACRU,29.5,2021-11-12,NA
C01W,2,3945,ACRU,49.65,2021-11-12,NA
C01W,2,3946,PIST,27.7,2021-11-12,NA
C01W,4,875,PIST,27.45,2021-11-12,NA
C01W,4,876,PIST,27.85,2021-11-12,NA
C01W,6,3952,PIST,14.6,2021-11-12,NA
C01W,6,848,PIST,14.65,2021-11-12,NA
C01W,8,3956,PIST,29,2021-11-12,NA
C01W,8,3957,QURU,35.15,2021-11-12,NA
C02E,2,3983,ACRU,69.5,2021-11-12,NA
C02E,2,3984,ACPE,85.65,2021-11-12,NA
C02E,4,3986,ACPE,14.15,2021-11-12,NA
C02E,4,3987,PIST,26.1,2021-11-12,NA
C02E,6,1101,PIST,23.85,2021-11-12,NA
C02E,6,1102,PIST,23.3,2021-11-12,NA
C02E,8,3991,ACPE,30.05,2021-11-12,NA
C02E,8,3994,PIST,12.45,2021-11-12,NA
C02W,2,3971,AMEL,23.75,2021-11-12,NA
C02W,2,3972,ACPE,54.7,2021-11-12,NA
C02W,4,3975,PIST,23.4,2021-11-12,NA
C02W,4,3973,FAGR,42.95,2021-11-12,NA
C02W,6,931,ACRU,17.45,2021-11-12,NA
C02W,6,934,ACPE,16.85,2021-11-12,NA
C02W,8,901,ACRU,57.25,2021-11-12,NA
C02W,8,3978,FAGR,35.75,2021-11-13,NA
C03E,2,1272,ACPE,31.2,2021-11-13,NA
C03E,2,1273,ACPE,36.8,2021-11-13,NA
C03E,2,1274,ACPE,16.9,2021-11-13,NA
C03E,4,3180,PIST,47.8,2021-11-13,NA
C03E,4,1306,PIST,42.6,2021-11-13,NA
C03E,6,1332,PIST,15.95,2021-11-13,NA
C03E,6,1333,PIST,34.6,2021-11-13,NA
C03E,8,3184,ACPE,29.9,2021-11-13,NA
C03E,8,3185,ACPE,17.6,2021-11-13,NA
C03W,2,1166,PIST,73.5,2021-11-13,NA
C03W,2,3166,ACPE,11/13/21,MIA,NA
C03W,4,1198,FAGR,88.05,2021-11-13,outgrew size class
C03W,4,3169,ACPE,13.9,2021-11-13,NA
C03W,6,3173,ACPE,32.6,2021-11-13,NA
C03W,6,3177,ACPE,82.85,2021-11-13,NA
C03W,8,3178,ACPE,25.7,2021-11-13,NA
C03W,8,3174,FAGR,75.8,2021-11-13,NA
C04E,2,3329,ACPE,16.65,2021-11-13,NA
C04E,2,3332,PIST,23.75,2021-11-13,NA
C04E,4,3336,ACRU,61,2021-11-13,NA
C04E,4,3337,PIST,27.7,2021-11-13,NA
C04E,6,1515,PIST,15.5,2021-11-13,NA
C04E,6,3341,PIST,24.65,2021-11-13,NA
C04E,8,3345,PIST,31.7,2021-11-13,NA
C04E,8,3346,PIST,18.6,2021-11-13,NA
C04W,2,3312,ACRU,60.8,2021-11-13,NA
C04W,2,3315,PIST,16.3,2021-11-13,NA
C04W,4,3319,FAGR,49.5,2021-11-13,NA
C04W,4,3320,FAGR,50,2021-11-13,NA
C04W,6,3324,PIST,18.8,2021-11-13,NA
C04W,6,3325,PIST,11.85,2021-11-13,NA
C04W,8,1451,ACRU,37.8,2021-11-13,NA
C04W,8,3328,PIST,32.45,2021-11-13,NA
D01E,2,647,ACRU,68.5,2021-11-12,NA
D01E,2,648,ACRU,55.75,2021-11-12,NA
D01E,2,649,ACRU,28.2,2021-11-12,NA
D01E,4,667,FAGR,71.7,2021-11-12,NA
D01E,4,668,FAGR,70.4,2021-11-12,NA
D01E,6,689,PIST,16.6,2021-11-12,NA
D01E,6,3215,PIST,21.65,2021-11-12,NA
D01E,8,3218,PIST,18.95,2021-11-12,NA
D01E,8,3219,PIST,39.65,2021-11-12,NA
D01W,2,3222,PIRE,35.1,2021-11-12,NA
D01W,2,3223,PIST,43.5,2021-11-12,NA
D01W,4,625,PIST,20.25,2021-11-12,NA
D01W,4,3224,PIST,23.18,2021-11-12,NA
D01W,6,3225,PIST,40.1,2021-11-12,NA
